seller_state,customer_state,seller_lat,seller_lon,customer_lat,customer_lon,distancia_km_estado_api,tiempo_min_estado_api
PB,AL,-7.08222958978264,-35.47505093762009,-9.649475616174817,-35.804476136486905,423.897,393.98333333333335
PB,BA,-7.08222958978264,-35.47505093762009,-13.168811510716369,-39.553189440104376,1070.896,962.4666666666667
PB,CE,-7.08222958978264,-35.47505093762009,-4.1787898180713,-38.84914440855492,649.106,601.1666666666666
PB,DF,-7.08222958978264,-35.47505093762009,-15.813683037452757,-47.98760523145338,2211.001,1814.3333333333333
PB,ES,-7.08222958978264,-35.47505093762009,-20.226267289831803,-40.387405884400685,1963.205,1773.0166666666667
PB,GO,-7.08222958978264,-35.47505093762009,-16.68354215460362,-49.381153491849254,2419.435,1989.8
PB,MA,-7.08222958978264,-35.47505093762009,-3.4058375271605,-44.64292837876669,1408.863,1266.55
PB,MG,-7.08222958978264,-35.47505093762009,-19.8368783860845,-44.510639137486805,2208.522,1899.7333333333333
PB,MT,-7.08222958978264,-35.47505093762009,-14.384495553384413,-55.70381903559229,3133.483,2618.4666666666667
PB,PA,-7.08222958978264,-35.47505093762009,-2.5779707785785626,-49.18814577989,,
PB,PB,-7.08222958978264,-35.47505093762009,-7.08222958978264,-35.47505093762009,0.0,0.0
PB,PE,-7.08222958978264,-35.47505093762009,-8.152025608548277,-35.496966580938214,205.305,231.35
PB,RJ,-7.08222958978264,-35.47505093762009,-22.82382338311478,-43.149285809858725,2401.403,2185.55
PB,RN,-7.08222958978264,-35.47505093762009,-5.877178040487796,-35.78408280910874,176.699,201.51666666666668
PB,SE,-7.08222958978264,-35.47505093762009,-10.917756569914832,-37.14663957244331,618.846,588.6
PB,SP,-7.08222958978264,-35.47505093762009,-23.12163436196996,-47.07170455949694,2770.059,2299.0833333333335
PE,AL,-8.152025608548277,-35.496966580938214,-9.649475616174817,-35.804476136486905,253.03,239.01666666666668
PE,AP,-8.152025608548277,-35.496966580938214,0.042907127758036116,-51.11287345865695,2488.692,3222.733333333333
PE,BA,-8.152025608548277,-35.496966580938214,-13.168811510716369,-39.553189440104376,908.426,807.1
PE,CE,-8.152025608548277,-35.496966580938214,-4.1787898180713,-38.84914440855492,871.295,734.7333333333333
PE,DF,-8.152025608548277,-35.496966580938214,-15.813683037452757,-47.98760523145338,2058.917,1688.65
PE,ES,-8.152025608548277,-35.496966580938214,-20.226267289831803,-40.387405884400685,1800.734,1617.65
PE,GO,-8.152025608548277,-35.496966580938214,-16.68354215460362,-49.381153491849254,2267.351,1864.1333333333334
PE,MA,-8.152025608548277,-35.496966580938214,-3.4058375271605,-44.64292837876669,1385.352,1224.0666666666666
PE,MG,-8.152025608548277,-35.496966580938214,-19.8368783860845,-44.510639137486805,2046.051,1744.3666666666666
PE,MS,-8.152025608548277,-35.496966580938214,-20.575582054079366,-54.349280375688835,2985.608,2427.7
PE,MT,-8.152025608548277,-35.496966580938214,-14.384495553384413,-55.70381903559229,3098.928,2538.6833333333334
PE,PA,-8.152025608548277,-35.496966580938214,-2.5779707785785626,-49.18814577989,,
PE,PB,-8.152025608548277,-35.496966580938214,-7.08222958978264,-35.47505093762009,206.679,232.68333333333334
PE,PE,-8.152025608548277,-35.496966580938214,-8.152025608548277,-35.496966580938214,0.0,0.0
PE,PI,-8.152025608548277,-35.496966580938214,-5.445069601178928,-42.63079628237705,1012.604,881.8166666666667
PE,PR,-8.152025608548277,-35.496966580938214,-24.90691454342181,-50.609280255724634,3016.977,2470.45
PE,RJ,-8.152025608548277,-35.496966580938214,-22.82382338311478,-43.149285809858725,2238.932,2030.1666666666667
PE,RN,-8.152025608548277,-35.496966580938214,-5.877178040487796,-35.78408280910874,409.538,343.3666666666667
PE,RO,-8.152025608548277,-35.496966580938214,-9.806761486818301,-63.02840103355963,4252.329,3474.983333333333
PE,RS,-8.152025608548277,-35.496966580938214,-29.718839490402164,-51.95608564360721,3819.77,3027.85
PE,SC,-8.152025608548277,-35.496966580938214,-27.218038920844723,-49.48212805960794,3322.685,2709.266666666667
PE,SE,-8.152025608548277,-35.496966580938214,-10.917756569914832,-37.14663957244331,456.375,433.23333333333335
PE,SP,-8.152025608548277,-35.496966580938214,-23.12163436196996,-47.07170455949694,2607.588,2143.7
PE,TO,-8.152025608548277,-35.496966580938214,-9.86555699236114,-48.36818486950135,1935.414,1653.7333333333333
PI,CE,-5.445069601178928,-42.63079628237705,-4.1787898180713,-38.84914440855492,614.432,561.4166666666666
PI,MA,-5.445069601178928,-42.63079628237705,-3.4058375271605,-44.64292837876669,373.235,343.21666666666664
PI,MG,-5.445069601178928,-42.63079628237705,-19.8368783860845,-44.510639137486805,2029.965,1692.8333333333333
PI,PB,-5.445069601178928,-42.63079628237705,-7.08222958978264,-35.47505093762009,1077.312,951.9333333333333
PI,PE,-5.445069601178928,-42.63079628237705,-8.152025608548277,-35.496966580938214,1009.802,888.35
PI,PI,-5.445069601178928,-42.63079628237705,-5.445069601178928,-42.63079628237705,0.0,0.0
PI,PR,-5.445069601178928,-42.63079628237705,-24.90691454342181,-50.609280255724634,2896.694,2244.8333333333335
PI,RJ,-5.445069601178928,-42.63079628237705,-22.82382338311478,-43.149285809858725,2447.257,2014.6166666666666
PI,SC,-5.445069601178928,-42.63079628237705,-27.218038920844723,-49.48212805960794,3310.49,2537.55
PI,SP,-5.445069601178928,-42.63079628237705,-23.12163436196996,-47.07170455949694,2543.402,1944.1666666666667
PR,AC,-24.90691454342181,-50.609280255724634,-9.872170669974457,-68.03347718953198,3528.467,2793.116666666667
PR,AL,-24.90691454342181,-50.609280255724634,-9.649475616174817,-35.804476136486905,2859.32,2366.733333333333
PR,AM,-24.90691454342181,-50.609280255724634,-3.2651316106555845,-60.14448913061501,6608.369,6786.483333333334
PR,AP,-24.90691454342181,-50.609280255724634,0.042907127758036116,-51.11287345865695,3580.764,4032.5
PR,BA,-24.90691454342181,-50.609280255724634,-13.168811510716369,-39.553189440104376,2161.119,1803.7666666666667
PR,CE,-24.90691454342181,-50.609280255724634,-4.1787898180713,-38.84914440855492,3260.83,2627.6666666666665
PR,DF,-24.90691454342181,-50.609280255724634,-15.813683037452757,-47.98760523145338,1293.998,994.1333333333333
PR,ES,-24.90691454342181,-50.609280255724634,-20.226267289831803,-40.387405884400685,1527.83,1205.6166666666666
PR,GO,-24.90691454342181,-50.609280255724634,-16.68354215460362,-49.381153491849254,1076.852,893.5833333333334
PR,MA,-24.90691454342181,-50.609280255724634,-3.4058375271605,-44.64292837876669,2981.201,2527.766666666667
PR,MG,-24.90691454342181,-50.609280255724634,-19.8368783860845,-44.510639137486805,1059.395,857.0
PR,MS,-24.90691454342181,-50.609280255724634,-20.575582054079366,-54.349280375688835,791.883,616.4
PR,MT,-24.90691454342181,-50.609280255724634,-14.384495553384413,-55.70381903559229,1725.312,1344.0333333333333
PR,PA,-24.90691454342181,-50.609280255724634,-2.5779707785785626,-49.18814577989,,
PR,PB,-24.90691454342181,-50.609280255724634,-7.08222958978264,-35.47505093762009,3180.621,2658.8166666666666
PR,PE,-24.90691454342181,-50.609280255724634,-8.152025608548277,-35.496966580938214,3013.408,2502.483333333333
PR,PI,-24.90691454342181,-50.609280255724634,-5.445069601178928,-42.63079628237705,2896.951,2262.5833333333335
PR,PR,-24.90691454342181,-50.609280255724634,-24.90691454342181,-50.609280255724634,0.0,0.0
PR,RJ,-24.90691454342181,-50.609280255724634,-22.82382338311478,-43.149285809858725,1014.936,795.0
PR,RN,-24.90691454342181,-50.609280255724634,-5.877178040487796,-35.78408280910874,3385.738,2760.4
PR,RO,-24.90691454342181,-50.609280255724634,-9.806761486818301,-63.02840103355963,2808.319,2226.9333333333334
PR,RR,-24.90691454342181,-50.609280255724634,2.8261267265167582,-60.69240198255299,5848.53,6182.916666666667
PR,RS,-24.90691454342181,-50.609280255724634,-29.718839490402164,-51.95608564360721,763.512,711.4166666666666
PR,SC,-24.90691454342181,-50.609280255724634,-27.218038920844723,-49.48212805960794,519.899,442.81666666666666
PR,SE,-24.90691454342181,-50.609280255724634,-10.917756569914832,-37.14663957244331,2592.355,2121.0
PR,SP,-24.90691454342181,-50.609280255724634,-23.12163436196996,-47.07170455949694,567.498,463.76666666666665
PR,TO,-24.90691454342181,-50.609280255724634,-9.86555699236114,-48.36818486950135,1962.556,1597.65
RJ,AC,-22.82382338311478,-43.149285809858725,-9.872170669974457,-68.03347718953198,3933.733,3121.0333333333333
RJ,AL,-22.82382338311478,-43.149285809858725,-9.649475616174817,-35.804476136486905,2078.447,1905.7166666666667
RJ,AM,-22.82382338311478,-43.149285809858725,-3.2651316106555845,-60.14448913061501,6747.27,6787.733333333334
RJ,AP,-22.82382338311478,-43.149285809858725,0.042907127758036116,-51.11287345865695,3719.665,4033.75
RJ,BA,-22.82382338311478,-43.149285809858725,-13.168811510716369,-39.553189440104376,1405.682,1311.2166666666667
RJ,CE,-22.82382338311478,-43.149285809858725,-4.1787898180713,-38.84914440855492,2578.91,2298.0666666666666
RJ,DF,-22.82382338311478,-43.149285809858725,-15.813683037452757,-47.98760523145338,1159.525,929.9333333333333
RJ,ES,-22.82382338311478,-43.149285809858725,-20.226267289831803,-40.387405884400685,538.853,457.78333333333336
RJ,GO,-22.82382338311478,-43.149285809858725,-16.68354215460362,-49.381153491849254,1308.656,995.05
RJ,MA,-22.82382338311478,-43.149285809858725,-3.4058375271605,-44.64292837876669,2890.694,2359.766666666667
RJ,MG,-22.82382338311478,-43.149285809858725,-19.8368783860845,-44.510639137486805,503.178,428.6
RJ,MS,-22.82382338311478,-43.149285809858725,-20.575582054079366,-54.349280375688835,1369.646,983.2833333333333
RJ,MT,-22.82382338311478,-43.149285809858725,-14.384495553384413,-55.70381903559229,2130.578,1671.95
RJ,PA,-22.82382338311478,-43.149285809858725,-2.5779707785785626,-49.18814577989,,
RJ,PB,-22.82382338311478,-43.149285809858725,-7.08222958978264,-35.47505093762009,2399.748,2197.8
RJ,PE,-22.82382338311478,-43.149285809858725,-8.152025608548277,-35.496966580938214,2232.535,2041.4666666666667
RJ,PI,-22.82382338311478,-43.149285809858725,-5.445069601178928,-42.63079628237705,2449.782,2016.0333333333333
RJ,PR,-22.82382338311478,-43.149285809858725,-24.90691454342181,-50.609280255724634,1001.205,792.1166666666667
RJ,RJ,-22.82382338311478,-43.149285809858725,-22.82382338311478,-43.149285809858725,0.0,0.0
RJ,RN,-22.82382338311478,-43.149285809858725,-5.877178040487796,-35.78408280910874,2604.865,2299.383333333333
RJ,RO,-22.82382338311478,-43.149285809858725,-9.806761486818301,-63.02840103355963,3213.586,2554.85
RJ,RS,-22.82382338311478,-43.149285809858725,-29.718839490402164,-51.95608564360721,1658.165,1247.1166666666666
RJ,SC,-22.82382338311478,-43.149285809858725,-27.218038920844723,-49.48212805960794,1161.08,928.5333333333333
RJ,SE,-22.82382338311478,-43.149285809858725,-10.917756569914832,-37.14663957244331,1811.482,1659.9833333333333
RJ,SP,-22.82382338311478,-43.149285809858725,-23.12163436196996,-47.07170455949694,503.023,405.6
RJ,TO,-22.82382338311478,-43.149285809858725,-9.86555699236114,-48.36818486950135,2052.178,1571.6
RN,AL,-5.877178040487796,-35.78408280910874,-9.649475616174817,-35.804476136486905,594.745,497.95
RN,BA,-5.877178040487796,-35.78408280910874,-13.168811510716369,-39.553189440104376,1159.599,1075.3
RN,CE,-5.877178040487796,-35.78408280910874,-4.1787898180713,-38.84914440855492,477.331,410.81666666666666
RN,DF,-5.877178040487796,-35.78408280910874,-15.813683037452757,-47.98760523145338,2377.971,1912.2
RN,MG,-5.877178040487796,-35.78408280910874,-19.8368783860845,-44.510639137486805,2297.224,2012.5666666666666
RN,PA,-5.877178040487796,-35.78408280910874,-2.5779707785785626,-49.18814577989,,
RN,PB,-5.877178040487796,-35.78408280910874,-7.08222958978264,-35.47505093762009,176.673,201.88333333333333
RN,PR,-5.877178040487796,-35.78408280910874,-24.90691454342181,-50.609280255724634,3268.15,2738.6666666666665
RN,RJ,-5.877178040487796,-35.78408280910874,-22.82382338311478,-43.149285809858725,2490.105,2298.366666666667
RN,RN,-5.877178040487796,-35.78408280910874,-5.877178040487796,-35.78408280910874,0.0,0.0
RN,RS,-5.877178040487796,-35.78408280910874,-29.718839490402164,-51.95608564360721,4070.943,3296.05
RN,SC,-5.877178040487796,-35.78408280910874,-27.218038920844723,-49.48212805960794,3573.858,2977.4666666666667
RN,SP,-5.877178040487796,-35.78408280910874,-23.12163436196996,-47.07170455949694,2858.762,2411.9
RO,BA,-9.806761486818301,-63.02840103355963,-13.168811510716369,-39.553189440104376,3505.246,2841.616666666667
RO,ES,-9.806761486818301,-63.02840103355963,-20.226267289831803,-40.387405884400685,3399.96,2831.25
RO,PR,-9.806761486818301,-63.02840103355963,-24.90691454342181,-50.609280255724634,2809.202,2222.0666666666666
RO,RJ,-9.806761486818301,-63.02840103355963,-22.82382338311478,-43.149285809858725,3218.999,2552.0
RO,RS,-9.806761486818301,-63.02840103355963,-29.718839490402164,-51.95608564360721,3359.699,2777.1666666666665
RO,SE,-9.806761486818301,-63.02840103355963,-10.917756569914832,-37.14663957244331,3828.339,3114.866666666667
RO,SP,-9.806761486818301,-63.02840103355963,-23.12163436196996,-47.07170455949694,2752.729,2203.3166666666666
RS,AC,-29.718839490402164,-51.95608564360721,-9.872170669974457,-68.03347718953198,4079.197,3324.85
RS,AL,-29.718839490402164,-51.95608564360721,-9.649475616174817,-35.804476136486905,3666.453,2927.35
RS,AM,-29.718839490402164,-51.95608564360721,-3.2651316106555845,-60.14448913061501,7642.122,7458.4
RS,AP,-29.718839490402164,-51.95608564360721,0.042907127758036116,-51.11287345865695,4614.517,4704.416666666667
RS,BA,-29.718839490402164,-51.95608564360721,-13.168811510716369,-39.553189440104376,2977.057,2348.65
RS,CE,-29.718839490402164,-51.95608564360721,-4.1787898180713,-38.84914440855492,4170.144,3249.2166666666667
RS,DF,-29.718839490402164,-51.95608564360721,-15.813683037452757,-47.98760523145338,2203.312,1615.6833333333334
RS,ES,-29.718839490402164,-51.95608564360721,-20.226267289831803,-40.387405884400685,2183.564,1659.4166666666667
RS,GO,-29.718839490402164,-51.95608564360721,-16.68354215460362,-49.381153491849254,2110.605,1565.5
RS,MA,-29.718839490402164,-51.95608564360721,-3.4058375271605,-44.64292837876669,4152.265,3173.266666666667
RS,MG,-29.718839490402164,-51.95608564360721,-19.8368783860845,-44.510639137486805,1823.66,1353.8666666666666
RS,MS,-29.718839490402164,-51.95608564360721,-20.575582054079366,-54.349280375688835,1397.117,1191.4833333333333
RS,MT,-29.718839490402164,-51.95608564360721,-14.384495553384413,-55.70381903559229,2276.042,1875.7666666666667
RS,PA,-29.718839490402164,-51.95608564360721,-2.5779707785785626,-49.18814577989,,
RS,PB,-29.718839490402164,-51.95608564360721,-7.08222958978264,-35.47505093762009,3987.754,3219.4333333333334
RS,PE,-29.718839490402164,-51.95608564360721,-8.152025608548277,-35.496966580938214,3820.54,3063.1
RS,PI,-29.718839490402164,-51.95608564360721,-5.445069601178928,-42.63079628237705,3806.265,2884.133333333333
RS,PR,-29.718839490402164,-51.95608564360721,-24.90691454342181,-50.609280255724634,763.237,709.7333333333333
RS,RJ,-29.718839490402164,-51.95608564360721,-22.82382338311478,-43.149285809858725,1670.669,1248.8
RS,RN,-29.718839490402164,-51.95608564360721,-5.877178040487796,-35.78408280910874,4192.871,3321.0
RS,RO,-29.718839490402164,-51.95608564360721,-9.806761486818301,-63.02840103355963,3359.049,2758.6666666666665
RS,RS,-29.718839490402164,-51.95608564360721,-29.718839490402164,-51.95608564360721,0.0,0.0
RS,SC,-29.718839490402164,-51.95608564360721,-27.218038920844723,-49.48212805960794,509.989,478.71666666666664
RS,SE,-29.718839490402164,-51.95608564360721,-10.917756569914832,-37.14663957244331,3399.488,2681.616666666667
RS,SP,-29.718839490402164,-51.95608564360721,-23.12163436196996,-47.07170455949694,1279.89,955.25
RS,TO,-29.718839490402164,-51.95608564360721,-9.86555699236114,-48.36818486950135,3095.964,2257.35
SC,AC,-27.218038920844723,-49.48212805960794,-9.872170669974457,-68.03347718953198,4013.253,3178.516666666667
SC,AL,-27.218038920844723,-49.48212805960794,-9.649475616174817,-35.804476136486905,3174.348,2614.3
SC,AM,-27.218038920844723,-49.48212805960794,-3.2651316106555845,-60.14448913061501,7150.018,7145.35
SC,AP,-27.218038920844723,-49.48212805960794,0.042907127758036116,-51.11287345865695,4122.413,4391.383333333333
SC,BA,-27.218038920844723,-49.48212805960794,-13.168811510716369,-39.553189440104376,2484.953,2035.6
SC,CE,-27.218038920844723,-49.48212805960794,-4.1787898180713,-38.84914440855492,3678.04,2936.1666666666665
SC,DF,-27.218038920844723,-49.48212805960794,-15.813683037452757,-47.98760523145338,1711.207,1302.6333333333334
SC,ES,-27.218038920844723,-49.48212805960794,-20.226267289831803,-40.387405884400685,1691.459,1346.3666666666666
SC,GO,-27.218038920844723,-49.48212805960794,-16.68354215460362,-49.381153491849254,1618.501,1252.4666666666667
SC,MA,-27.218038920844723,-49.48212805960794,-3.4058375271605,-44.64292837876669,3660.16,2860.2166666666667
SC,MG,-27.218038920844723,-49.48212805960794,-19.8368783860845,-44.510639137486805,1331.555,1040.8333333333333
SC,MS,-27.218038920844723,-49.48212805960794,-20.575582054079366,-54.349280375688835,1276.669,1001.8166666666667
SC,MT,-27.218038920844723,-49.48212805960794,-14.384495553384413,-55.70381903559229,2210.098,1729.45
SC,PA,-27.218038920844723,-49.48212805960794,-2.5779707785785626,-49.18814577989,,
SC,PB,-27.218038920844723,-49.48212805960794,-7.08222958978264,-35.47505093762009,3495.649,2906.383333333333
SC,PE,-27.218038920844723,-49.48212805960794,-8.152025608548277,-35.496966580938214,3328.436,2750.05
SC,PI,-27.218038920844723,-49.48212805960794,-5.445069601178928,-42.63079628237705,3314.161,2571.1
SC,PR,-27.218038920844723,-49.48212805960794,-24.90691454342181,-50.609280255724634,524.899,444.1166666666667
SC,RJ,-27.218038920844723,-49.48212805960794,-22.82382338311478,-43.149285809858725,1178.565,935.75
SC,RN,-27.218038920844723,-49.48212805960794,-5.877178040487796,-35.78408280910874,3700.766,3007.9666666666667
SC,RO,-27.218038920844723,-49.48212805960794,-9.806761486818301,-63.02840103355963,3293.106,2612.3333333333335
SC,RR,-27.218038920844723,-49.48212805960794,2.8261267265167582,-60.69240198255299,6390.179,6541.783333333334
SC,RS,-27.218038920844723,-49.48212805960794,-29.718839490402164,-51.95608564360721,510.507,476.03333333333336
SC,SC,-27.218038920844723,-49.48212805960794,-27.218038920844723,-49.48212805960794,0.0,0.0
SC,SE,-27.218038920844723,-49.48212805960794,-10.917756569914832,-37.14663957244331,2907.383,2368.5666666666666
SC,SP,-27.218038920844723,-49.48212805960794,-23.12163436196996,-47.07170455949694,787.786,642.2166666666667
SC,TO,-27.218038920844723,-49.48212805960794,-9.86555699236114,-48.36818486950135,2603.86,1944.3
SE,ES,-10.917756569914832,-37.14663957244331,-20.226267289831803,-40.387405884400685,1347.617,1214.4666666666667
SE,GO,-10.917756569914832,-37.14663957244331,-16.68354215460362,-49.381153491849254,1845.826,1500.8333333333333
SE,PA,-10.917756569914832,-37.14663957244331,-2.5779707785785626,-49.18814577989,,
SE,PE,-10.917756569914832,-37.14663957244331,-8.152025608548277,-35.496966580938214,454.148,434.25
SE,PR,-10.917756569914832,-37.14663957244331,-24.90691454342181,-50.609280255724634,2595.452,2107.1666666666665
SE,RJ,-10.917756569914832,-37.14663957244331,-22.82382338311478,-43.149285809858725,1817.407,1666.8833333333334
SE,SP,-10.917756569914832,-37.14663957244331,-23.12163436196996,-47.07170455949694,2186.063,1780.4166666666667
SP,AC,-23.12163436196996,-47.07170455949694,-9.872170669974457,-68.03347718953198,3473.822,2779.5
SP,AL,-23.12163436196996,-47.07170455949694,-9.649475616174817,-35.804476136486905,2449.161,2039.05
SP,AM,-23.12163436196996,-47.07170455949694,-3.2651316106555845,-60.14448913061501,6380.262,6546.416666666667
SP,AP,-23.12163436196996,-47.07170455949694,0.042907127758036116,-51.11287345865695,3352.657,3792.45
SP,BA,-23.12163436196996,-47.07170455949694,-13.168811510716369,-39.553189440104376,1759.766,1460.35
SP,CE,-23.12163436196996,-47.07170455949694,-4.1787898180713,-38.84914440855492,2908.284,2337.25
SP,DF,-23.12163436196996,-47.07170455949694,-15.813683037452757,-47.98760523145338,941.452,703.7166666666667
SP,ES,-23.12163436196996,-47.07170455949694,-20.226267289831803,-40.387405884400685,1030.421,818.6333333333333
SP,GO,-23.12163436196996,-47.07170455949694,-16.68354215460362,-49.381153491849254,848.745,653.5333333333333
SP,MA,-23.12163436196996,-47.07170455949694,-3.4058375271605,-44.64292837876669,2890.405,2261.2833333333333
SP,MG,-23.12163436196996,-47.07170455949694,-19.8368783860845,-44.510639137486805,606.368,465.56666666666666
SP,MS,-23.12163436196996,-47.07170455949694,-20.575582054079366,-54.349280375688835,937.643,654.4333333333333
SP,MT,-23.12163436196996,-47.07170455949694,-14.384495553384413,-55.70381903559229,1670.667,1330.4166666666667
SP,PA,-23.12163436196996,-47.07170455949694,-2.5779707785785626,-49.18814577989,,
SP,PB,-23.12163436196996,-47.07170455949694,-7.08222958978264,-35.47505093762009,2770.462,2331.133333333333
SP,PE,-23.12163436196996,-47.07170455949694,-8.152025608548277,-35.496966580938214,2603.248,2174.8
SP,PI,-23.12163436196996,-47.07170455949694,-5.445069601178928,-42.63079628237705,2544.405,1972.1666666666667
SP,PR,-23.12163436196996,-47.07170455949694,-24.90691454342181,-50.609280255724634,569.283,462.85
SP,RJ,-23.12163436196996,-47.07170455949694,-22.82382338311478,-43.149285809858725,517.526,408.03333333333336
SP,RN,-23.12163436196996,-47.07170455949694,-5.877178040487796,-35.78408280910874,2975.579,2432.7
SP,RO,-23.12163436196996,-47.07170455949694,-9.806761486818301,-63.02840103355963,2753.674,2213.3166666666666
SP,RR,-23.12163436196996,-47.07170455949694,2.8261267265167582,-60.69240198255299,5620.424,5942.866666666667
SP,RS,-23.12163436196996,-47.07170455949694,-29.718839490402164,-51.95608564360721,1281.354,954.3
SP,SC,-23.12163436196996,-47.07170455949694,-27.218038920844723,-49.48212805960794,784.269,635.7166666666667
SP,SE,-23.12163436196996,-47.07170455949694,-10.917756569914832,-37.14663957244331,2182.196,1793.3166666666666
SP,SP,-23.12163436196996,-47.07170455949694,-23.12163436196996,-47.07170455949694,0.0,0.0
SP,TO,-23.12163436196996,-47.07170455949694,-9.86555699236114,-48.36818486950135,1834.104,1345.3666666666666
